url,type,title,author,description
https://medium.com/@jack/-a93975925e30,Web Page,💯,Jack Dorsey,“💯” is published by Jack Dorsey
https://medium.com/@jack/latest,Web Page,Jack Dorsey – Latest,,Latest stories published by Jack Dorsey on Medium. 
https://medium.com/free-stock-photos,Web Page,Free stock photos – Medium,,Curated by Stockphoto.com
https://medium.com/free-stock-photos/10-free-stock-photos-you-would-actually-use-tuesday-13th-edition-48261fb40edc,Web Page,10 free stock photos you would actually use (Tuesday 13th edition) – Free stock photos,Jon Yau,"All photos here are licensed under Creative Commons Zero which means you can copy, modify, distribute and use the photos for free, including commercial purposes, without asking permission from or…"
https://medium.com/@Stockphoto.com,Web Page,Jon Yau – Medium,,"Read writing from Jon Yau on Medium. Shopkeeper at Stockphoto.com. Every day, Jon Yau and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@TomsAllende,Web Page,Tomás Allende Conte – Medium,,"Read writing from Tomás Allende Conte on Medium. . Every day, Tomás Allende Conte and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/twitter/latest,Web Page,Twitter – Latest posts in Medium,,"Read the latest writing about Twitter. Every day, thousands of voices read, write, and share important stories on Medium about Twitter."
https://medium.com/@milapneupane/another-boring-day-7cd1c88a2abe,Web Page,Another boring day,Milap Neupane,"Yesterday I was going through my Instagram and I realised that I was following too many people, so I decided to unfollow all of them, at least those people whom I don’t even know. There were more…"
https://medium.com/@milapneupane,Web Page,Milap Neupane – Medium,,"Read writing from Milap Neupane on Medium. . Every day, Milap Neupane and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@hassanisms/meet-the-funniest-storyteller-on-twitter-b0d487da1354,Web Page,Meet the funniest storyteller on Twitter.,Hassan S. Ali,"Over 57,000 users (myself included) follow him at XLNB. We eagerly await his looong threads of tweets which, when pieced together, form some of the funniest (and most poignant) stories I’ve read on…"
https://medium.com/@adambain/following,Web Page,People followed by adam bain,,adam bain follows 2299 people on Medium.
https://medium.com/@hassanisms,Web Page,Hassan S. Ali – Medium,,"Read writing from Hassan S. Ali on Medium. I write comedy things. Also, Creative Director at The Onion & Editor of Slackjaw on Medium. New posts every week (ish)."
https://medium.com/@TomsAllende/suspended-from-the-twitter-52e9154e4213,Web Page,Suspended from the Twitter,Tomás Allende Conte,"Wake up, brush my teeth, turn on my computer, check twitter. That has been my morning habits for the last 2 years give or take. I had been blocked twice, once for calling Lindy West all the male…"
https://medium.com/@adambain/has-recommended,Web Page,adam bain – Recommends,,"Stories recommended by adam bain on Medium. Revenue and Partnerships at Twitter, dad of 2 under 6, insomniac."
https://medium.com/@rrhoover/from-rejection-to-product-hunt-2127f5973679,Web Page,From Rejection to Product Hunt,Ryan Hoover,"In the middle of 2013, I started to look for a new job. After 3 years at PlayHaven, the startup that brought me to San Francisco, I was ready for a new challenge. I told my boss and team I was ready…"
https://medium.com/@adambain/followers,Web Page,People following adam bain,,16447 people follow adam bain on Medium.
https://medium.com/liner-notes,Web Page,Liner Notes – Medium,,The story behind the story
https://medium.com/@stevegillmor,Web Page,Steve Gillmor – Medium,,"Read writing from Steve Gillmor on Medium. . Every day, Steve Gillmor and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@rrhoover,Web Page,Ryan Hoover – Medium,,"Read writing from Ryan Hoover on Medium. Founder of Product Hunt. More at http://ryanhoover.me. Follow at @rrhoover. Every day, Ryan Hoover and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/jack-dorsey/latest,Web Page,Jack Dorsey – Latest posts in Medium,,"Read the latest writing about Jack Dorsey. Every day, thousands of voices read, write, and share important stories on Medium about Jack Dorsey."
https://medium.com/ventafun,Web Page,Ventafun – Medium,,El ecommerce colaborativo y social para empresas e influencers
https://medium.com/liner-notes/what-neuralizer-bf47c231ecde,Web Page,what neuralizer – Liner Notes,Steve Gillmor,"Twitter killing Vine strikes at the heart of my young daughter’s hopes and dreams. Not just because it comes out of the blue, but because it’s a cruel, ugly message being delivered at a sensitive age…"
https://medium.com/ventafun/rip-twitter-aab4e00d0681,Web Page,RIP Twitter – Ventafun,Carlos Tíscar,"Tras el intento de venta fallido a Disney y SalesForce, Twitter está apretándose el cinturón para intentar salvar los muebles de los muchos incendios que tiene. Hace unos días, Jack Dorsey — CEO de…"
https://medium.com/@ctiscarv,Web Page,Carlos Tíscar – Medium,,"Read writing from Carlos Tíscar on Medium. Co-fundador @Ventafun #Startup el ecommerce colaborativo y social para empresas e #influencers. Every day, Carlos Tíscar and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@SheikhPhilip,Web Page,Sheikh Philip – Medium,,"Read writing from Sheikh Philip on Medium. Co-brother at Chainy @chainyofficial. Every day, Sheikh Philip and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@karan/your-prediction-of-twitter-s-future-is-wrong-a401db987e65,Web Page,Your prediction of Twitter’s future is wrong.,Karan Goel 🔑,"2. No other platform gives me a chance to talk to people like Marc Andreessen, Chris Sacca, Tim O'Reilly etc. Twitter empowers us all. Think about how much 1:1 time you can get with influencers on…"
https://medium.com/@latone/nobody-argues-twitter-s-value-to-the-public-and-if-twitter-was-supported-like-public-broadcasting-bf66c274f238,Web Page,"Nobody argues Twitter’s value to the public, and if Twitter was supported like public broadcasting…",Joe Latone,"Nobody argues Twitter’s value to the public, and if Twitter was supported like public broadcasting nobody would be talking about the end of Twitter or saying Twitter’s “total junk.” People do…"
https://medium.com/@latone,Web Page,Joe Latone – Medium,,"Read writing from Joe Latone on Medium. IBM Researcher. Everything I need to know in life I learned from cartoons. Every day, Joe Latone and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@macafut,Web Page,Maca – Medium,,"Read writing from Maca on Medium. Director y Cofundador juanfutbol, Cámara Húngara. Creador y consumidor de nuevos medios. Emprendedor. Escritor. Every day, Maca and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@SheikhPhilip/is-jack-dorsey-s-makeover-viable-enough-for-him-to-be-ceo-17eac7d6acc3,Web Page,Is Jack Dorsey’s ‘Makeover’ Viable Enough For Him To Be CEO?,Sheikh Philip,"To all the fellow techies, tweeters or mainstream news surfers, let’s take a moment to look back at Twitter’s ‘Takabisha’ of a history. In case you’re wondering what that funny word back there is…"
https://medium.com/espanol,Web Page,Medium en español – Medium,,La publicación oficial de Medium en español
https://medium.com/@Mr.P,Web Page,Ron Pragides – Medium,,"Read writing from Ron Pragides on Medium. engineering leader & company builder. addicted to coffee & red wine. follow me on twitter: @mrp. Every day, Ron Pragides and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@mbidna/twitter-s-roadmap-to-world-domination-f7cb21aa030a,Web Page,Twitter’s Roadmap to World Domination,Please Excuse The Typos,(I wrote this about a month ago but figure I should post this now with all the Twitter news as of late… I will say Moments is a huge step forward but needs to be organized wayyyyyy better. You’ll see…
https://medium.com/@Mr.P/why-jack-is-the-right-ceo-for-twitter-8dd46d355857,Web Page,Why Jack is the Right CEO for Twitter,Ron Pragides,"It’s been nearly 4 months since Twitter started searching for a new leader, with co-founder and chairman Jack Dorsey acting as interim CEO. Today, the company announced its long-anticipated decision…"
https://medium.com/@mbidna,Web Page,Please Excuse The Typos – Medium,,"Read writing from Please Excuse The Typos on Medium. By: Max Bidna. Every day, Please Excuse The Typos and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@ali,Web Page,Ali A. Akbar – Medium,,"Read writing from Ali A. Akbar on Medium. Activist/Consultant/Publisher disrupting the status quo. I run @ViceAndVictory. Into politics, design, and startups. ENTJ."
https://medium.com/everything-comes/an-open-letter-to-jack-dorsey-97d68ac5e9f6,Web Page,An Open Letter to Jack Dorsey – Everything Comes,Stephen C. Rose,"Now Twitter, my venue of choice, is doing its level best to make life miserable. And it is all correctable. I am beset with spam. Mostly glasses. The sort you wear. I have no more time to block the…"
https://medium.com/@stephencrose,Web Page,Stephen C. Rose – Medium,,"Read writing from Stephen C. Rose on Medium. Stephen C. Rose: Kindle Store http://buff.ly/1ulPHlK. Every day, Stephen C. Rose and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@ali/hey-jack-twitter-is-banning-my-friends-49df509e5db1,Web Page,"Hey @Jack, Twitter is Banning My Friends",Ali A. Akbar,"My name is Ali Akbar. I’m @Ali on Twitter and the President of the National Bloggers Club, an organization that advocates for hundreds of bloggers and online activists. Twitter is failing to serve…"
https://medium.com/everything-comes,Web Page,Everything Comes – Medium,,"Be heard, read, admired and — most of all — respected. Join Everything Comes. Just write steverose@gmail.com with Everything Comes as subject and your Medium profile url. Please confine any editing of others’ work to COPY edits. Thanks."
https://medium.com/@wilw/are-congressional-republicans-with-us-or-against-us-the-nation-deserves-to-know-right-now-cf4b5c5d4757,Web Page,"Are Congressional Republicans with us, or against us? The nation deserves to know, right now.",Wil Wheaton,"Right now, at this moment, the integrity of the United States as a nation is under threat. The Electoral College exists PRECISELY to protect our country from what’s happening right now."
https://medium.com/tag/trump/latest,Web Page,Trump – Latest posts in Medium,,"Read the latest writing about Trump. Every day, thousands of voices read, write, and share important stories on Medium about Trump."
https://medium.com/@patrickyoung_29256,Web Page,Patrick Young – Medium,,"Read writing from Patrick Young on Medium. . Every day, Patrick Young and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@wilw,Web Page,Wil Wheaton – Medium,,"Read writing from Wil Wheaton on Medium. Wizard. Time Lord. Fake geek girl. On a good day I am charming as fuck. Every day, Wil Wheaton and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@patrickyoung_29256/trumps-presidency-we-ve-been-here-before-9ef7606db28a,Web Page,Trump’s Presidency: It’s Been this Bad Before,Patrick Young,"Almost 100 years ago the US elected Warren G. Harding, a man widely remembered as the worst US president in history As much of the country begins to come to terms with Donald Trump’s upset victory in…"
https://medium.com/@tspendergrass,Web Page,Taylor Pendergrass – Medium,,"Read writing from Taylor Pendergrass on Medium. Advocate and writer working for criminal justice reform across the US. Based in Denver, Colorado. He can be reached on Twitter @tsp5280."
https://medium.com/@startswithabang,Web Page,Ethan Siegel – Medium,,"Read writing from Ethan Siegel on Medium. The Universe is: Expanding, cooling, and dark. It starts with a bang! #Cosmology Science writer, astrophysicist, science communicator & NASA columnist."
https://medium.com/starts-with-a-bang/what-to-watch-for-when-science-becomes-politicized-5e4df2f43c66,Web Page,What to watch for when science becomes politicized – Starts With A Bang!,Ethan Siegel,"Science, in an ideal world, would be pure, pristine, and above any human frailties. We could look at any phenomenon we wanted — natural or human-made, past or present, terrestrial or beyond…"
https://medium.com/@tspendergrass/lawyer-up-for-social-justice-ae859202c9e9,Web Page,Is “Lawyers of the Left” on the verge of squandering an unprecedented opportunity?,Taylor Pendergrass,"Let’s say you have 100,000 lawyers ready, willing and able to fight the promised policies of Trump administration — what do you do with them? That is the daunting question facing the members of…"
https://medium.com/starts-with-a-bang,Web Page,Starts With A Bang! – Medium,,"The Universe is out there, waiting for you to discover it."
https://medium.com/@DavidLeopold/dont-let-trump-fool-you-sanctuary-cities-are-following-the-immigration-law-e5b2067b5086,Web Page,"Don’t let Trump fool you, Sanctuary Cities are following the immigration law",David Leopold,"The election of Donald Trump has reignited the debate over Sanctuary Cities for DREAMERs and other undocumented immigrants. Since he announced his candidacy in June of 2015, the President-elect has…"
https://medium.com/the-nib,Web Page,The Nib – Medium,,"Political cartoons, comics journalism, humor and non-fiction. Words plus pictures."
https://medium.com/@thenib,Web Page,The Nib – Medium,,"Read writing from The Nib on Medium. Get our comics in your inbox: http://goo.gl/fsQk9G. Every day, The Nib and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@DavidLeopold,Web Page,David Leopold – Medium,,"Read writing from David Leopold on Medium. #Immigration attorney, litigator, reform advocate, bylines @USAToday, @CNNOpinion, @msnbc @thehill @tpm @huffpost @HoustonChron, fmr pres @AILANational."
https://medium.com/the-nib/if-social-justice-movements-tried-not-to-offend-anyone-1a5f0e587e7c,Web Page,If social justice movements tried not to offend anyone – The Nib,The Nib,By Jen Sorensen. “If social justice movements tried not to offend anyone” is published by The Nib in The Nib
https://medium.com/fluxx-studio-notes/52-things-i-learned-in-2016-299fd1e6a62b,Web Page,52 things I learned in 2016 – Fluxx Studio Notes,Tom Whitwell,"Previously: 52 things I learned in 2015, The first rule of pricing is: you do not talk about pricing. Tom Whitwell is Senior Consultant at Fluxx, a company that uses experiments to understand…"
https://medium.com/fluxx-studio-notes,Web Page,Fluxx Studio Notes – Medium,,Inspiring stories about designing businesses and services that work.
https://medium.com/@davepell/what-the-hell-just-happened-441c82bb3096,Web Page,What the Hell Just Happened?,Dave Pell,"I’ve been reading and listening to a lot of analysis about what happened on election day. Some of it is valid, much of it is absurd. I’m gonna try to make some sense of it here. And yes, that makes…"
https://medium.com/the-white-house,Web Page,The White House – Medium,,Follow for the latest from President Obama and his Administration
https://medium.com/hillary-for-america,Web Page,Hillary for America – Medium,,"Stories from the campaign trail, moments in history, ideas to help Americans get ahead and stay ahead."
https://medium.com/@toff/telling-a-good-story-is-everything-5c66abbb23d9,Web Page,Telling a good story is everything,Jason Toff,"For the past two years I worked at Vine, first as Head of Product, then as General Manager, overseeing the ~50-person NY-based company within Twitter. During the course of my time there, I learned a…"
https://medium.com/@tomwhitwell,Web Page,Tom Whitwell – Medium,,"Read writing from Tom Whitwell on Medium. Consultant at Fluxx, reformed journalist, hardware designer. Every day, Tom Whitwell and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/hillary-for-america/why-i-chose-tim-kaine-f7e2ce66735b,Web Page,Why I chose Tim Kaine – Hillary for America,Hillary Clinton,"Tim is a lifelong fighter for progressive causes and one of the most qualified vice presidential candidates in our nation’s history. Like me, Tim grew up in the Midwest. During law school, he too…"
https://medium.com/@toff,Web Page,Jason Toff – Medium,,"Read writing from Jason Toff on Medium. Virtual Reality @ Google. Formerly GM @ Vine, Director of Product @ Twitter, and PM @ YouTube. Every day, Jason Toff and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/personal-growth/what-do-you-think-930ea72d8e99,Web Page,“What do you think?” – Personal Growth,Arno Gourdol,"Bertrand is our lookout. When he saw Avie and Steve walking jauntily at the end of the long corridor connecting Infinite Loop One and Infinite Loop Two, he gave us the warning. Steve has to be…"
https://medium.com/tag/free-syrian-army,Web Page,Free Syrian Army – Medium,,"Read writing about Free Syrian Army. Every day, thousands of voices read, write, and share important stories on Medium about Free Syrian Army."
https://medium.com/@S_Mirza/followers,Web Page,People following Shaheryar Mirza,,Only one person follows Shaheryar Mirza on Medium. Become their second follower to read their upcoming stories.
https://medium.com/@S_Mirza/latest,Web Page,Shaheryar Mirza – Latest,,Latest stories published by Shaheryar Mirza on Medium. 
https://medium.com/@arnog,Web Page,Arno Gourdol – Medium,,"Read writing from Arno Gourdol on Medium. Senior director, Creative Cloud Experience. Building the best creative tools in the world at Adobe. Every day, Arno Gourdol and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@S_Mirza/following,Web Page,People followed by Shaheryar Mirza,,Shaheryar Mirza only follows one person on Medium.
https://medium.com/@nick_sharp,Web Page,Nick Sharp – Medium,,"Read writing from Nick Sharp on Medium. I like numbers. Every day, Nick Sharp and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@nick_sharp/what-i-saw-at-the-michigan-recount-7c46fdc87243,Web Page,What I saw at the Michigan recount,Nick Sharp,"On December 7, 2016, I volunteered as an observer with Recount Michigan 2016. I showed up at 9:00am sharp in the heart of Detroit, in heavily democratic Wayne County, Michigan. Trump’s legal team was…"
https://medium.com/more-or-less,Web Page,More or Less – Medium,,"Stories and More, Sometimes Less"
https://medium.com/more-or-less/i-hate-politics-too-36401bff68d6,Web Page,"I Hate Politics, Too – More or Less",Sarah Cooper,"I’ve wanted to write something for the past month but haven’t been able to. I feel like I’m walking around in a daze, smiling when I want to scream. Part of me has been too afraid to put into words…"
https://medium.com/tag/2016-election/latest,Web Page,2016 Election – Latest posts in Medium,,"Read the latest writing about 2016 Election. Every day, thousands of voices read, write, and share important stories on Medium about 2016 Election."
https://medium.com/tag/libya,Web Page,Libya – Medium,,"Read writing about Libya. Every day, thousands of voices read, write, and share important stories on Medium about Libya."
https://medium.com/tag/news,Web Page,News – Medium,,"Read writing about News. Every day, thousands of voices read, write, and share important stories on Medium about News."
https://medium.com/tag/assad,Web Page,Assad – Medium,,"Read writing about Assad. Every day, thousands of voices read, write, and share important stories on Medium about Assad."
https://medium.com/@badly_xeroxed/syrian-opposition-factions-in-the-syrian-civil-war-5d8412c9d7e6,Web Page,Syrian Opposition Factions in the Syrian Civil War,Cody Roche,"The following collaboratively written article is the result of months of research in a joint project by Ryan O'Farrell and Cody Roche. Fully updated versions of the infographics can be seen here, and…"
https://medium.com/tag/turkey,Web Page,Turkey – Medium,,"Read writing about Turkey. Every day, thousands of voices read, write, and share important stories on Medium about Turkey."
https://medium.com/tag/regime,Web Page,Regime – Medium,,"Read writing about Regime. Every day, thousands of voices read, write, and share important stories on Medium about Regime."
https://medium.com/tag/marriage,Web Page,Marriage – Medium,,"Read writing about Marriage. Every day, thousands of voices read, write, and share important stories on Medium about Marriage."
https://medium.com/@MediumStaff,Web Page,Medium Staff – Medium,,"Read writing from Medium Staff on Medium. Recommended reading from the staff at Medium. Every day, Medium Staff and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/tecavuzmesrulastirilamaz,Web Page,Tecavuzmesrulastirilamaz – Medium,,"Read writing about Tecavuzmesrulastirilamaz. Every day, thousands of voices read, write, and share important stories on Medium about Tecavuzmesrulastirilamaz."
https://medium.com/@features.trtworld,Web Page,Yasmine Ryan – Medium,,"Read writing from Yasmine Ryan on Medium. . Every day, Yasmine Ryan and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@ozkaterji,Web Page,Oz Katerji – Medium,,"Read writing from Oz Katerji on Medium. . Every day, Oz Katerji and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@mfurkanakyurek,Web Page,M. Furkan – Medium,,"Read writing from M. Furkan on Medium. . Every day, M. Furkan and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@preciseabandon,Web Page,Melis Alemdar – Medium,,"Read writing from Melis Alemdar on Medium. . Every day, Melis Alemdar and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@Ned_MzH,Web Page,Ned – Medium,,"Read writing from Ned on Medium. Al Jazeera, Innovation and Incubation. Focus on Social Media and online engagement. Tweets are my own, RT not endorsement."
https://medium.com/@mehboobjeelani,Web Page,Mehboob Jeelani – Medium,,"Read writing from Mehboob Jeelani on Medium. . Every day, Mehboob Jeelani and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/trt-world/how-academia-in-the-us-self-censors-on-israel-and-palestine-6a14a0e09626,Web Page,How academia in the US self-censors on Israel and Palestine – TRT World,TRT World,"Over the last few weeks, a right wing, anti-Muslim and anti-Black organization in the United States launched a massive smear campaign against faculty who teach about Israel-Palestine. Posters went up…"
https://medium.com/@shawncarrie,Web Page,Shawn Carrié – Medium,,"Read writing from Shawn Carrié on Medium. Features Editor @ TRT World. Every day, Shawn Carrié and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/trt-world/a-bulletproof-bmw-and-the-man-who-drove-it-into-battle-e65405b746c0,Web Page,A bulletproof BMW and the man who drove it into battle – TRT World,TRT World,Ako Abdurrahman says his car is completely destroyed from the sniper fire — a bullet-riddled reminder of the dozens of people he ferried to safety during a battle with Daesh in the Iraqi city of…
https://medium.com/trt-world/the-watchmen-of-kirkuk-6f4e2850bcb9,Web Page,The watchmen of Kirkuk – TRT World,TRT World,A day on patrol with the neighbourhood watch in the Iraqi city of Kirkuk
https://medium.com/trt-world/traces-of-mosul-cdafa12b329a,Web Page,Traces of Mosul – TRT World,TRT World,"More than just a Daesh stronghold embroiled in an all-out war, Mosul is a part of a region filled with countless stories only just coming to light. As the Iraqi army pushes toward the city centre…"
https://medium.com/trt-world/tagged/isis,Web Page,ISIS – TRT World – Medium,,Read writing about ISIS in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/aleppo,Web Page,Aleppo – TRT World – Medium,,Read writing about Aleppo in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/mosul,Web Page,Mosul – TRT World – Medium,,Read writing about Mosul in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/iraq,Web Page,Iraq – TRT World – Medium,,Read writing about Iraq in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/syria,Web Page,Syria – TRT World – Medium,,Read writing about Syria in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/war,Web Page,War – TRT World – Medium,,Read writing about War in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/daesh,Web Page,Daesh – TRT World – Medium,,Read writing about Daesh in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/peshmerga,Web Page,Peshmerga – TRT World – Medium,,Read writing about Peshmerga in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/tagged/politics,Web Page,Politics – TRT World – Medium,,Read writing about Politics in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/@amandagrace,Web Page,Amanda Grace – Medium,,"Read writing from Amanda Grace on Medium. . Every day, Amanda Grace and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@amandagrace/the-trouble-is-that-even-if-this-particular-bana-is-manufactured-bana-is-still-real-239644f12bf2,Web Page,"The trouble is that even if this particular Bana is manufactured, “Bana” IS still real.",Amanda Grace,"The trouble is that even if this particular Bana is manufactured, “Bana” IS still real. There are thousands of Banas in Syria, unable to tweet, experiencing grievous loss you and I don’t want our…"
https://medium.com/tag/aleppo/latest,Web Page,Aleppo – Latest posts in Medium,,"Read the latest writing about Aleppo. Every day, thousands of voices read, write, and share important stories on Medium about Aleppo."
https://medium.com/trt-world/tagged/news,Web Page,News – TRT World – Medium,,Read writing about News in TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/@DMiliband,Web Page,David Miliband – Medium,,"Read writing from David Miliband on Medium. President & CEO of the International Rescue Committee @theIRC. Personal account. Every day, David Miliband and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/uprooted/eastern-aleppo-has-become-a-bloody-graveyard-how-you-can-help-syrians-fleeing-atrocities-af64bb886dc3,Web Page,Eastern Aleppo has become a bloody graveyard: How you can help Syrians fleeing atrocities – Uprooted,David Miliband,"The people of Aleppo are caught between medieval sieges, the horror of aerial bombardment and house-by-house retribution. International leaders must stand together in condemning these atrocities."
https://medium.com/@kelkelly,Web Page,Kel Kelly – Medium,,"Read writing from Kel Kelly on Medium. mom of 4 kids, humanitarian, empath, warrior for underdogs, advocate for refugees, bully hater, dog lover, too many tatts to count #bekind."
https://medium.com/@kelkelly/ten-ways-to-help-the-people-of-aleppo-e4b2d32d6300,Web Page,Ten Ways To Help The People of Aleppo,Kel Kelly,If everything in life has a purpose then it appears the complete meltdown of humanity in Aleppo has acted as a catalyst to ignite a level of consciousness about this humanitarian crisis that had yet…
https://medium.com/@UN,Web Page,United Nations – Medium,,"Read writing from United Nations on Medium. Official Medium account of #UnitedNations. Follow us on Snapchat: united-nations. #GlobalGoals. Every day, United Nations and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@UN/history-will-not-easily-absolve-us-but-this-failure-compels-us-to-do-even-more-3405eb97d06c,Web Page,"History will not easily absolve us, but this failure compels us to do even more",United Nations,"The UN System is fully mobilized on all fronts when it comes to advocating for peace and security, working to end human rights violations, calling for access in order to provide life saving aid and…"
https://medium.com/@AyaAlKadhimi,Web Page,Aya Jaffar – Medium,,"Read writing from Aya Jaffar on Medium. Being. Traveling. Feeling. Reading. Questioning. Learning… and definitely eating. Every day, Aya Jaffar and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@AyaAlKadhimi/there-was-a-city-named-aleppo-ce206732d299,Web Page,There was a city named Aleppo,Aya Jaffar,"Stream of consciousness — I’m writing down the thoughts that stream through me today, December the 13th 2016, as my consciousness takes in more and more photos, videos, and snippets of journalism…"
https://blog.medium.com/it-happened-on-medium-4c89623c8599?gi=d49e5dc3c299,Web Page,It Happened on Medium,Matt Higginson,1. Senator Tim Kaine shares a story on Labor Day about his experience growing up and working in his father’s ironworking shop in Kansas City. He also details a plan to address the mental health…
https://blog.medium.com/it-happened-on-medium-1f72a4484b13?gi=be9d2a025243,Web Page,It Happened on Medium,Jack Gerard,"1. In celebration of the 100th birthday of the National Parks Service, The White House photographer Pete Souza shares a photo essay of the President’s memorable visits to national parks. 3. In a four…"
https://blog.medium.com/in-case-you-missed-it-august-2016-c3b1dc9fcd71?gi=d645420e2fca,Web Page,In Case You Missed It: August 2016,Kate Lee,"Conservatives took to Medium to make their positions on the presidential race known. Writer and radio host Erick Erickson shared what speaking up against Donald Trump means to him and his work, and…"
https://medium.com/blog/followers,Web Page,Medium,,
https://blog.medium.com/it-happened-on-medium-638acd94341c?gi=ffbb80f95b0d,Web Page,It Happened on Medium,Bridget Todd,"1. Gov. Gary Johnson makes the case for his candidacy, talking to voters “who want a candidate to vote for — not just someone to vote against.” 2. Hillary Clinton writes to young people who are…"
https://blog.medium.com/unlocking-the-secret-power-of-letters-80d19867a93c?gi=710a414c5866,Web Page,Unlocking the Secret Power of Letters,elizabeth tobey,"Today, we’re adding a new series of articles to The Story, highlighting features and tools on Medium that both readers and writers can use to get more out of their experience. Call this Episode One…"
https://blog.medium.com/the-college-journalism-opportunity-8196109a83e9?gi=dc865c3d0dbe,Web Page,The College Journalism Opportunity,Kate Lee,"I wrote this on Hatch on March 13, 2015, presented here without edit. See Hatching Inside Medium for context on this collection. On March 13, Saul and I met with Toni Albertson, the journalism…"
https://blog.medium.com/13-ways-for-authors-to-engage-on-medium-1ddb1c4a3461?gi=b7d54824aea4,Web Page,13 Ways for Authors to Engage on Medium,Kate Lee,"You’ve just spent a year, two years, five, writing your book. Now you’re releasing it out into the world, and you just want everyone to read it. But getting attention for your book amid the great…"
https://blog.medium.com/@Medium?gi=cafa055593d1,Web Page,Medium – 3 min read,,"Read writing from Medium in 3 min read. Everyone’s stories and ideas. Every day, Medium and thousands of other voices read, write, and share important stories on 3 min read."
https://blog.medium.com/tips-and-tricks-for-medium-writers-1d79498101c3?gi=12dd40de4977,Web Page,Tips and tricks for Medium writers,Medium,"Create lists. You can start a bulleted list by typing a dash or asterisk. Then, just start typing your first item. Once you hit Enter, the list will be reformatted for you automatically. To start a…"
https://medium.com/@dpup,Web Page,Dan Pupius – Medium,,"Read writing from Dan Pupius on Medium. Englishman in California; Father; Photographer; Recovering adrenaline junky; Head of Engineering @Medium. Every day, Dan Pupius and thousands of other voices read, write, and share important stories on Medium."
https://blog.medium.com/on-names-9eee9a60ee8?gi=177db7132eee,Web Page,On Names,Dan Pupius,I wrote this on Hatch — our internal version of Medium — on 13 March. The post is presented here with minimal edits. See Hatching Inside Medium for more context. SWAT is our on-call and release team…
